17.508   1.60617  -2.15399  -0.29171  -0.46530   0.42587  -0.15110 
17.462   0.32469   0.25320   0.62187  -0.08748  -0.33142  -0.15140 
17.416   1.16048   0.38917   0.06070   0.31853   0.01752   0.19087 
17.394  -0.17874   0.58873  -0.24270  -0.02308  -0.50862  -0.30803 
17.327   0.38730  -0.76667   0.83529  -0.73289   0.02324  -0.70373 
17.238  -0.45773   0.45282  -1.05865  -0.56994  -0.14211   0.07826 
17.194   0.28654  -0.26005  -0.31559   0.61590  -0.53615  -0.14949 
17.086   0.15670  -0.21621   0.07791  -0.15202  -0.39942   0.59750 
17.064  -0.30322   0.05341   0.82856   0.36053   0.24877  -0.01824 
16.833  -0.04808   0.05974  -0.38072   0.17516  -0.59963  -0.48530 
16.792  -0.45066  -0.14055  -0.39413   0.11892   0.49606  -0.71589 
16.691   0.12915  -0.78226  -0.46562   0.42646  -0.66688  -0.38200 
16.671   0.22462   0.09865   0.04864   0.04444  -0.61066  -0.72450 
16.650   0.40607   0.03423   0.37544  -0.25872  -0.70778   0.62626 
16.492  -0.00558  -0.44505  -0.40110   0.63533   0.18056  -0.35439 
16.244   2.69144   0.20764   1.82306  -0.11009   0.15236   0.06799 
16.115  -0.55409  -0.58636   0.37635   0.38637  -0.08676   0.23200 
16.060  -2.58275  -3.54068  -2.31729  -0.02148  -0.06417   0.08676 
15.988  -0.48811   0.07178   0.30189  -0.27837   0.50287   0.60079 
15.917  -0.27796  -3.21381  -1.61540  -0.16343  -0.32489  -0.41882 
15.899   0.11819  -0.05213  -0.24601   0.16793  -0.52432  -0.34202 
15.794  -0.05638   0.41353  -0.00412  -0.90685  -0.10050   0.68366 
15.777  -0.78194  -0.58142  -1.02325   0.56025   0.36271   0.09545 
15.708   0.79389  -0.35515   0.48329  -0.10002   0.09731  -0.54866 
15.674  -0.32273   0.00528   0.76767  -0.02483  -0.21244   0.57610 
15.657  -0.37802  -0.14216   0.36017  -0.05452   0.00291  -0.28912 
15.623   0.19716  -0.04318   0.36420  -0.00322  -0.57340  -0.13632 
15.557  -0.17420  -0.91784  -0.16653  -0.29782   0.40733  -0.03571 
15.458   0.67805  -0.13128   0.60027  -0.60299   0.22901   0.25837 
15.409  -0.26470   0.29682   0.14393  -0.96809   0.32205  -0.19605 
15.361   0.46204   0.18615   0.02235  -0.00912  -1.07868  -0.70891 
15.281   0.67879  -1.28989   0.84736  -0.20421  -0.09906   0.09246 
15.218   0.37698   0.38251   0.24606  -0.09077   0.67464  -0.24293 
15.187   0.23765  -0.44063   0.32756   0.04558   0.23760  -0.31349 
15.140  -0.57314   0.28769   0.29798   0.12526  -0.15058  -0.38915 
15.109   0.09773  -0.13959  -0.27011   0.00240   0.42329   0.29757 
15.079   0.24807   0.01747  -0.12416  -0.47210   0.69469   0.29543 
15.063   0.50142   0.33334  -0.29616  -0.07643   0.08388   0.38395 
15.003   0.04780   0.55061   0.23500  -0.18665   0.09808  -0.85658 
14.973   0.42394  -0.20718  -0.20102   0.33464   0.04325   0.07393 
14.854   1.23335  -0.31524  -1.81775   0.20330   0.18827  -0.36617 
14.825  -1.11187  -0.26900   0.00067  -0.01008  -0.39437  -0.07206 
14.811   1.44380  -0.29407  -0.05833  -0.75299  -0.16910   0.17303 
14.738   0.39707   0.43084  -0.40278   0.33242  -0.74330  -0.30453 
14.724  -0.08313   0.11666   0.10360  -0.44032   0.03538   0.38688 
14.696   0.06351  -0.41978   0.24344  -0.55684   0.53677  -0.42061 
14.681   2.04194   2.57459  -0.27962   0.13143   0.16265  -0.05728 
14.611   0.23742   0.22883  -0.07734   0.11439  -0.59770   0.50475 
14.597   0.57517   1.23741   0.20325   0.35268   0.58289   0.42307 
14.555   0.50186  -0.66248   0.73709   0.32068  -0.46339   0.46371 
14.541  -0.21793  -0.35976   0.15154  -0.72450   0.62078   0.75026 
14.514   0.21114   0.51622  -0.14030   0.39306  -1.05072   0.29044 
14.445  -0.41724   0.01837  -0.27741  -0.02656   0.84371  -0.27746 
14.418   0.13289  -0.25337  -0.23971  -0.07839   0.40092   0.70811 
14.405   0.16307   0.18902   0.00151   0.21678   0.00449   0.10379 
14.378   0.78178   0.52946  -0.47764   0.69907   0.25833   0.07777 
14.325  -0.09941   0.02476  -0.50149  -0.27301  -0.00307  -0.11931 
14.311  -0.03949  -0.21041   0.05979  -0.46558   0.03471  -0.13827 
14.272   0.17623   0.20353   0.61401   0.02490   0.05511   0.45312 
14.259   0.92039   0.13150  -0.02624  -0.28788   0.07993   0.43806 
14.233  -0.36891  -0.03590  -0.13241  -0.22238  -0.12943  -0.63021 
14.194   0.04607  -0.50143  -0.01398  -0.60837  -0.08313   0.21798 
13.978  -0.36068   0.05573   0.08407   0.09646   0.18004   0.40762 
